Timestamp, RX_Bytes, TX_Bytes
1734951287, 0, 0
1734951288, 27984, 35212
1734951289, 35676, 60045
1734951290, 176742081, 249747917
1734951291, 441986555, 551600369
1734951292, 618031965, 945169943
1734951293, 706581586, 1158488520
1734951294, 1052757611, 1588972148
1734951295, 1324475153, 2199109513
1734951296, 1589098169, 2602610019
1734951297, 1677057895, 2859271739
1734951298, 2029668585, 3408524942
1734951299, 2294721787, 3869852980
1734951300, 2722711193, 4348096591
1734951301, 3089865272, 4996234559
1734951302, 3178756656, 5313484532
1734951303, 3443082454, 5679210560
1734951304, 3619807981, 6152536048
1734951305, 3972979395, 6772079551
1734951306, 4235783097, 7100185953
1734951307, 4590195405, 7678892929
1734951308, 4767868782, 8046884952
1734951309, 4767869666, 8046903868
1734951310, 4767892756, 8046925790
1734951311, 4767893212, 8046926164
1734951312, 4767903124, 8046936116
1734951313, 4767945034, 8046985452
