Timestamp, RX_Bytes, TX_Bytes
1734951287, 0, 0
1734951288, 13992, 13926
1734951289, 45100, 55048
1734951290, 105038, 35886846
1734951291, 286187228, 395500807
1734951292, 528613562, 903525133
1734951293, 702653142, 1275628778
1734951294, 880868477, 1715010728
1734951295, 969049955, 2001611670
1734951296, 1145072639, 2283359753
1734951297, 1322219889, 2750869248
1734951298, 1763063510, 3366651221
1734951299, 2004097244, 3695284379
1734951300, 2380427802, 4304054992
1734951301, 2645080480, 4887621030
1734951302, 2910408101, 5469883489
1734951303, 2910645060, 5661627321
1734951304, 3086479443, 6004269220
1734951305, 3351551071, 6641463234
1734951306, 3458261703, 6767729384
1734951307, 3852051707, 7499068811
1734951308, 4143727363, 8057946364
1734951309, 4231600699, 8179788068
1734951310, 4231623539, 8179810082
1734951311, 4231623995, 8179810456
1734951312, 4231633279, 8179819740
1734951313, 4231671563, 8179888379
