Timestamp, RX_Bytes, TX_Bytes
1734750039, 0, 0
1734750040, 18700, 18568
1734750041, 23408, 23210
1734750042, 142299, 65965846
1734750043, 356181, 242254165
1734750044, 567422, 390699675
1734750045, 732521, 506357865
1734750046, 826570, 572549495
1734750047, 936662, 616548171
1734750048, 1063171, 726437941
1734750049, 1232223, 840846778
1734750050, 1401071, 947024267
1734750051, 1563677, 1078937370
1734750052, 1674237, 1166860615
1734750053, 1784158, 1217163059
1734750054, 2005508, 1377418071
1734750055, 2105002, 1454308834
1734750056, 2109914, 1454313636
1734750057, 2114556, 1454318278
1734750058, 2167111, 1498895368
1734750059, 2537154, 1741665204
1734750060, 2617157, 1763647070
1734750061, 2696609, 1807531222
1734750062, 2808827, 1895429891
1734750063, 3020850, 2049644748
1734750064, 3168399, 2159419079
1734750065, 3336193, 2291186709
1734750066, 3498537, 2423334382
1734750067, 3697327, 2534940734
1734750068, 3892100, 2648345463
1734750069, 4047364, 2753470563
1734750070, 4188603, 2863548260
1734750071, 4363346, 3009278039
1734750072, 4554437, 3152150006
1734750073, 4823249, 3354234496
1734750074, 5049067, 3504608824
1734750075, 5291870, 3666812918
1734750076, 5591564, 3879364604
1734750077, 5813361, 4061492862
1734750078, 6043114, 4231454920
1734750079, 6058064, 4231474402
1734750080, 6063786, 4231479700
1734750081, 6074486, 4231489824
1734750082, 6079194, 4231494466
1734750083, 6116818, 4231531998
1734750084, 6137266, 4231577131
1734750085, 6197612, 4231638335
