Timestamp, RX_Bytes, TX_Bytes
1740377897, 462, 0
1740377898, 79268, 53124
1740377899, 126464961, 244231769
1740377900, 445966301, 840966670
1740377901, 575705435, 1106766811
1740377902, 616813554, 1178632922
1740377903, 649322257, 1237245055
1740377904, 649385635, 1237284743
1740377905, 681667107, 1292914311
1740377906, 904472580, 1699997120
1740377907, 1162573802, 2173508956
1740377908, 1203668660, 2247535325
1740377909, 1250574189, 2325256678
1740377910, 1300540007, 2416122202
1740377911, 1350398174, 2505601239
1740377912, 1365280175, 2530591021
1740377913, 1365298461, 2530609751
1740377914, 1365332083, 2530619603
1740377915, 1365358535, 2530647007
1740377916, 1365412745, 2530674821
1740377917, 1365435883, 2530753867
1740377918, 1365475951, 2530769463
1740377919, 1365516633, 2530807469
