Timestamp, RX_Bytes, TX_Bytes
1736680257, 0, 0
1736680258, 13910, 47758
1736680259, 49672865, 111778142
1736680260, 123266499, 321001667
1736680261, 196105498, 528273036
1736680262, 282025205, 747469461
1736680263, 348081648, 937699531
1736680264, 430574970, 1135822167
1736680265, 477831712, 1267358859
1736680266, 477845577, 1267371515
1736680267, 477852688, 1267378257
1736680268, 477877346, 1267437313
1736680269, 477895970, 1267455275
1736680270, 477898064, 1267475635
1736680271, 477906229, 1267482905
1736680272, 477942730, 1267519279
