Timestamp, RX_Bytes, TX_Bytes
1734755978, 0, 0
1734755979, 36978, 84523
1734755980, 88484, 251773
1734755981, 139599, 22266305
1734755982, 353999396, 515949255
1734755983, 444470326, 791949254
1734755984, 620319845, 1121587781
1734755985, 774395613, 1314124076
1734755986, 1094819625, 1691471943
1734755987, 1325444849, 2223335387
1734755988, 1661277059, 2599978830
1734755989, 1766222225, 3068491097
1734755990, 2119618219, 3504388601
1734755991, 2207895967, 3692720844
1734755992, 2208059552, 3912621747
1734755993, 2296106734, 4068127921
1734755994, 2599790725, 4482706977
1734755995, 3081511896, 4943343089
1734755996, 3197486762, 5414804225
1734755997, 3358877173, 5778609453
1734755998, 3622950731, 6239910772
1734755999, 3779412898, 6308894002
1734756000, 4140206242, 6865480481
1734756001, 4409299528, 7440157755
1734756002, 4859163729, 8217375485
1734756003, 5212474195, 8731770721
1734756004, 5274610083, 8834875278
1734756005, 5564505187, 9372509314
1734756006, 5725657804, 9582801511
1734756007, 5740468998, 9795488015
1734756008, 5916839738, 10114871688
1734756009, 6181335432, 10514998308
1734756010, 6357306550, 10786529510
1734756011, 6357369599, 10813195588
1734756012, 6357456171, 10813240760
1734756013, 6357725959, 10813384444
