Timestamp, RX_Bytes, TX_Bytes
1736676922, 0, 0
1736676923, 152128, 58942
1736676924, 247952, 245108
1736676925, 53710770, 147872750
1736676926, 113489413, 322333172
1736676927, 188164415, 493049293
1736676928, 232628774, 641470533
1736676929, 299064081, 809985740
1736676930, 335358309, 947127314
1736676931, 413578372, 1131636620
1736676932, 477941463, 1293443269
1736676933, 478067083, 1293469609
1736676934, 478132657, 1293628079
1736676935, 478278333, 1293674967
1736676936, 478334079, 1293836472
