Timestamp, RX_Bytes, TX_Bytes
1736676923, 0, 0
1736676924, 37870, 10528
1736676925, 228430977, 5373911
1736676926, 503882096, 11576808
1736676927, 773289076, 17905461
1736676928, 1019136662, 23710629
1736676929, 1304992374, 30321472
1736676930, 1583357325, 36565114
1736676931, 1833905419, 42452490
1736676932, 2111063876, 48697243
1736676933, 2111069708, 48703273
1736676934, 2111107630, 48713641
1736676935, 2111113594, 48719671
1736676936, 2111156458, 48739685
1736676937, 2111166316, 48748519
1736676938, 2111203426, 48757301
1736676939, 2111209294, 48763921
