Timestamp, RX_Bytes, TX_Bytes
1736676922, 0, 0
1736676923, 18308, 17636
1736676924, 39552637, 93658152
1736676925, 116669488, 291723768
1736676926, 199483290, 481821667
1736676927, 269258251, 652130616
1736676928, 335051840, 823796857
1736676929, 424386685, 1014222323
1736676930, 532079472, 1228578723
1736676931, 615697802, 1406459916
1736676932, 636018042, 1451547103
1736676933, 636033266, 1451561949
1736676934, 636044058, 1451572747
1736676935, 636059167, 1451587077
1736676936, 636070718, 1451597113
1736676937, 636084618, 1451651425
