Timestamp, RX_Bytes, TX_Bytes
1736676922, 0, 0
1736676923, 45080, 44512
1736676924, 62485974, 79900285
1736676925, 232936558, 355481090
1736676926, 378043378, 613830863
1736676927, 510370427, 883937352
1736676928, 654340906, 1117961904
1736676929, 823266029, 1400802952
1736676930, 956473620, 1680965836
1736676931, 1065715787, 1916526926
1736676932, 1109784482, 2034494521
1736676933, 1109815850, 2034526283
1736676934, 1109845792, 2034615593
1736676935, 1109872446, 2034641795
1736676936, 1109888470, 2034658395
