Timestamp, RX_Bytes, TX_Bytes
1740384574, 66, 0
1740384575, 35375355, 35352328
1740384576, 872915635, 854583973
1740384577, 2153775190, 2119489041
1740384578, 2564226886, 2536035201
1740384579, 2731243447, 2712118448
1740384580, 2762271077, 2762293760
1740384581, 2863373734, 2840054359
1740384582, 3281015631, 3258623523
1740384583, 4174588592, 4139999879
1740384584, 4898487196, 4883986207
1740384585, 4960234774, 4959936913
1740384586, 5030667067, 5028943822
1740384587, 5206432125, 5205437156
1740384588, 5399803862, 5383510072
1740384589, 5509876709, 5509344595
1740384590, 5509911949, 5509360377
1740384591, 5509919673, 5509365555
1740384592, 5509970353, 5509390882
1740384593, 5509976987, 5509397760
1740384594, 5510006727, 5509403460
1740384595, 5510019321, 5509419817
1740384596, 5510051795, 5509426945
