Timestamp, RX_Bytes, TX_Bytes
1740363749, 0, 0
1740363750, 44039585, 12994661
1740363751, 302014943, 227718873
1740363752, 641445113, 541459902
1740363753, 932633539, 776037648
1740363754, 1227300623, 1145522450
1740363755, 1521919165, 1378180475
1740363756, 1779001474, 1649270188
1740363757, 2037839059, 1914353559
1740363758, 2290168823, 2266690728
1740363759, 2477180292, 2473534959
1740363760, 2666112713, 2643257231
1740363761, 2890568248, 2851926936
1740363762, 3218950286, 3179624880
1740363763, 3548749932, 3448212950
1740363764, 3821652679, 3650433458
1740363765, 4108525726, 3961307332
1740363766, 4379553185, 4252375531
1740363767, 4716091086, 4660068963
1740363768, 4964524836, 4937952389
1740363769, 5136888958, 5123864573
1740363770, 5308962508, 5276467741
1740363771, 5451128906, 5439012715
1740363772, 5510654793, 5509489049
1740363773, 5510687103, 5509495907
1740363774, 5510696620, 5509507612
1740363775, 5510732245, 5509518719
1740363776, 5510736177, 5509522519
1740363777, 5510765887, 5509529267
1740363778, 5510772489, 5509534313
1740363779, 5510808060, 5509548408
1740363780, 5510817571, 5509558047
1740363781, 5510900644, 5509587785
1740363782, 5510910614, 5509598009
