Timestamp, RX_Bytes, TX_Bytes
1734807116, 0, 0
1734807117, 43616, 43474
1734807118, 67024, 73846
1734807119, 158972812, 157444868
1734807120, 353611939, 659896237
1734807121, 617314247, 990309964
1734807122, 793157983, 1431708002
1734807123, 969565219, 1634056418
1734807124, 1235095844, 2321529578
1734807125, 1499339977, 2794487622
1734807126, 1848272405, 3248439506
1734807127, 2207987962, 3801105247
1734807128, 2560395186, 4443047168
1734807129, 2914667780, 5099603315
1734807130, 3003514466, 5441443937
1734807131, 3091808851, 5761436194
1734807132, 3268350207, 6104874287
1734807133, 3534768767, 6722456026
1734807134, 3675084919, 7056531796
1734807135, 4243359309, 7797303448
1734807136, 4561610698, 8421729733
1734807137, 4597994698, 8664318835
1734807138, 4774030136, 8972540873
1734807139, 4774058938, 8972587818
1734807140, 4774063646, 8972592460
1734807141, 4774077604, 8972606512
1734807142, 4774092428, 8972621266
