Timestamp, RX_Bytes, TX_Bytes
1734766447, 0, 0
1734766448, 24472, 17725
1734766449, 50716, 43145
1734766450, 45242666, 22579907
1734766451, 177816282, 440226364
1734766452, 266714332, 771549612
1734766453, 267205439, 1102713891
1734766454, 267448849, 1279808061
1734766455, 267829158, 1566567949
1734766456, 509802123, 1988811351
1734766457, 621643791, 2523200918
1734766458, 710019713, 2944163609
1734766459, 799293722, 3325590890
1734766460, 975484407, 3648217692
1734766461, 1239843818, 4217083800
1734766462, 1328422683, 4736572727
1734766463, 1505396272, 5242954502
1734766464, 1590666427, 5486147883
1734766465, 1682325378, 5934798495
1734766466, 1682699479, 6221243141
1734766467, 1770846125, 6564976549
1734766468, 2032582135, 6960488643
1734766469, 2037891435, 7290131159
1734766470, 2038149547, 7491403515
1734766471, 2126171077, 7664102171
1734766472, 2126208057, 7664151043
1734766473, 2126251213, 7664192891
1734766474, 2126301511, 7664217563
1734766475, 2126382193, 7664297185
1734766476, 2126407903, 7664322691
1734766477, 2126423901, 7664339481
1734766478, 2126445773, 7664353345
