Timestamp, RX_Bytes, TX_Bytes
1735050009, 0, 0
1735050010, 65466, 59282
1735050011, 85918, 202868
1735050012, 88241386, 110265697
1735050013, 177029249, 467039954
1735050014, 177319695, 726644364
1735050015, 265356558, 1089855707
1735050016, 353535029, 1393135592
1735050017, 353707322, 1519763534
1735050018, 604723331, 1926889362
1735050019, 706440698, 2429629477
1735050020, 794689044, 2608777038
1735050021, 970819851, 3109573595
1735050022, 1058795512, 3371191610
1735050023, 1122238165, 3651393682
1735050024, 1235801766, 4123909150
1735050025, 1318406001, 4381840276
1735050026, 1412124538, 4832504631
1735050027, 1500200702, 5129861085
1735050028, 1500511881, 5394194440
1735050029, 1714368130, 5899259340
1735050030, 2119726139, 6558350317
1735050031, 2561183839, 7380854021
1735050032, 2827587493, 7826863847
1735050033, 2827991069, 8187485915
1735050034, 3180855808, 8742795671
1735050035, 3180958728, 8843556539
1735050036, 3181025822, 8843625367
1735050037, 3181041330, 8843641781
1735050038, 3181063328, 8843656005
1735050039, 3181102166, 8843693519
1735050040, 3181131606, 8843714771
