Timestamp, RX_Bytes, TX_Bytes
1734817706, 0, 0
1734817707, 96204, 69420
1734817708, 215484, 525842
1734817709, 298936, 586752
1734817710, 178912619, 212630796
1734817711, 179264514, 550324337
1734817712, 179561978, 810822372
1734817713, 180057308, 1177536467
1734817714, 268493197, 1418721411
1734817715, 358163515, 1913108475
1734817716, 358612213, 2246201291
1734817717, 359103717, 2619565187
1734817718, 535624595, 3127378871
1734817719, 623795711, 3404189125
1734817720, 712846650, 3865281795
1734817721, 889520091, 4382472067
1734817722, 889852648, 4633440036
1734817723, 1065763373, 5049736534
1734817724, 1066329101, 5549924546
1734817725, 1330746378, 6011895510
1734817726, 1420266553, 6532127952
1734817727, 1591211657, 6931167268
1734817728, 1596598544, 7223498009
1734817729, 1596745603, 7267426621
1734817730, 1596806597, 7267563633
