Timestamp, RX_Bytes, TX_Bytes
1735084969, 0, 0
1735084970, 110678, 61862
1735084971, 253209, 316770
1735084972, 349787, 355994
1735084973, 88594310, 219572838
1735084974, 88968957, 440674472
1735084975, 177258964, 881073597
1735084976, 177667578, 1059187364
1735084977, 441845555, 1440978448
1735084978, 442311369, 1787217624
1735084979, 530663367, 2137419765
1735084980, 619555439, 2543049724
1735084981, 620020278, 2856544642
1735084982, 708578517, 3282856995
1735084983, 973538845, 3766147404
1735084984, 973948579, 3986329429
1735084985, 1062452170, 4246151260
1735084987, 1214887022, 4699493760
1735084988, 1592505263, 5228319918
1735084989, 1681532460, 5653925031
1735084990, 1681892617, 5900335110
1735084991, 1770176873, 6188647218
1735084992, 1858239111, 6418331640
1735084993, 2034692479, 6881595968
1735084994, 2122893401, 7218236410
1735084995, 2123108605, 7267342080
1735084996, 2123157592, 7267377282
1735084997, 2123246330, 7267428602
1735084998, 2123317300, 7267492346
1735084999, 2123436284, 7267574146
