Timestamp, RX_Bytes, TX_Bytes
1735033777, 0, 0
1735033778, 30220, 28940
1735033779, 59372, 166225
1735033780, 89118376, 135200095
1735033781, 178113838, 444890956
1735033782, 457060720, 924959386
1735033783, 618485807, 1342643079
1735033784, 708116180, 1739974733
1735033785, 796360719, 2022902255
1735033786, 972779065, 2506381164
1735033787, 973150467, 2809252838
1735033788, 1327868004, 3475838731
1735033789, 1416449062, 3888066110
1735033790, 1801095100, 4452413948
1735033791, 2036147087, 4993317267
1735033792, 2300575215, 5568235441
1735033793, 2478378884, 5978759867
1735033794, 2478759797, 6260324142
1735033795, 2567298331, 6602789089
1735033796, 2656218517, 6946135087
1735033797, 2920853675, 7273631764
1735033798, 3096744743, 7749822692
1735033799, 3097090512, 8055354338
1735033800, 3184907041, 8187049436
1735033801, 3184931357, 8187071690
1735033802, 3184951997, 8187110870
