Timestamp, RX_Bytes, TX_Bytes
1734789360, 0, 0
1734789361, 95272, 100950
1734789362, 245912, 416606
1734789363, 321021, 502168
1734789364, 88218179, 45219928
1734789365, 88617648, 331406624
1734789366, 177616332, 661948524
1734789367, 177944092, 881530905
1734789368, 619180990, 1455118877
1734789369, 885828980, 2015875514
1734789370, 886312833, 2334108196
1734789371, 1063967759, 2798226886
1734789372, 1252279163, 3083720348
1734789373, 1504481278, 3631184826
1734789374, 1593359947, 3973442911
1734789375, 1682079714, 4314480738
1734789376, 1682594447, 4579507526
1734789377, 2036738276, 5172124691
1734789378, 2390933304, 5789501363
1734789379, 2567903704, 6225489314
1734789380, 2656116829, 6580125611
1734789381, 2833242413, 6986317839
1734789382, 3186805101, 7591060528
1734789383, 3186947130, 7657148750
1734789384, 3187083876, 7657199970
