Timestamp, RX_Bytes, TX_Bytes
1735084029, 270, 0
1735084030, 16418, 14577
1735084031, 57336, 219266
1735084032, 111386, 271940
1735084033, 460879, 251432090
1735084034, 854554, 547059956
1735084035, 1064269, 729279550
1735084036, 1374495, 954015976
1735084037, 1694005, 1203485897
1735084038, 2140203, 1508475376
1735084039, 2531790, 1775155756
1735084040, 2889972, 2071959170
1735084041, 3293430, 2315312591
1735084042, 3676319, 2636867647
1735084043, 4089595, 2893270611
1735084044, 4439906, 3139687592
1735084045, 4909310, 3468300737
1735084046, 5266755, 3719711602
1735084047, 5594457, 3976233699
1735084048, 5956673, 4243483667
1735084049, 6393017, 4558779684
1735084050, 6721331, 4789224518
1735084051, 6888756, 4899742160
1735084052, 6904678, 4899756626
1735084053, 6932726, 4899853079
1735084054, 6948162, 4899869233
