Timestamp, RX_Bytes, TX_Bytes
1740369607, 0, 0
1740369608, 37514, 28656
1740369609, 55559526, 116774902
1740369610, 200790096, 427380191
1740369611, 304458091, 679223804
1740369612, 415682808, 927628181
1740369613, 526651688, 1164851291
1740369614, 572475010, 1272027170
1740369615, 603863504, 1349702806
1740369616, 618599770, 1379091705
1740369617, 624611551, 1404884085
1740369618, 715676613, 1630754545
1740369619, 841927095, 1907166751
1740369620, 914637748, 2089955271
1740369621, 1053445480, 2370899858
1740369622, 1082866371, 2439878379
1740369623, 1112282918, 2508820914
1740369624, 1159724594, 2614092911
1740369625, 1191531792, 2690394756
1740369626, 1191573939, 2690413096
1740369627, 1191604905, 2690513832
1740369628, 1191645297, 2690545770
1740369629, 1191676654, 2690686924
1740369630, 1191743096, 2690729346
1740369631, 1191758002, 2690797166
1740369632, 1191834216, 2690848830
1740369633, 1191856922, 2690926470
