Timestamp, RX_Bytes, TX_Bytes
1734767173, 0, 0
1734767174, 9284, 9284
1734767175, 18796, 18796
1734767176, 176208370, 235522872
1734767177, 646974799, 859948159
1734767178, 705697497, 1360895049
1734767179, 892524789, 1726770568
1734767180, 1058355111, 2313133294
1734767181, 1323431177, 2839890220
1734767182, 1499800049, 3269083602
1734767183, 1675952996, 3692105900
1734767184, 2119494208, 4384775230
1734767185, 2471875578, 5051694820
1734767186, 2738857460, 5644784370
1734767187, 3271702853, 6440082939
1734767188, 3537067200, 7113365026
1734767189, 3899404071, 7544488966
1734767190, 4368472562, 8425302980
1734767191, 4838795783, 9137153910
1734767192, 5127490071, 9830621913
1734767193, 5480877887, 10380780912
1734767194, 5656869797, 10957458498
1734767195, 5832842102, 11216287102
1734767196, 5832847766, 11216292778
1734767197, 5832855048, 11216299826
1734767198, 5832859822, 11216313168
1734767199, 5832894812, 11216347234
