Timestamp, RX_Bytes, TX_Bytes
1735066332, 0, 0
1735066333, 50338, 49633
1735066334, 73712, 208482
1735066335, 132656, 260930
1735066336, 88004599, 188019190
1735066337, 265152233, 525601433
1735066338, 441822963, 1013413175
1735066339, 619697940, 1388638485
1735066340, 619998078, 1726888466
1735066341, 708080855, 2093883349
1735066342, 884046733, 2420209781
1735066343, 1148761863, 2925122111
1735066344, 1413605357, 3436091934
1735066345, 1922097671, 4313423955
1735066346, 2207834285, 4829966403
1735066347, 2296219425, 5219536033
1735066348, 2438531298, 5745324133
1735066349, 2827293021, 6366943033
1735066350, 3180767605, 7110417177
1735066351, 3446005120, 7559796390
1735066352, 3623887784, 8056286134
1735066353, 3711951677, 8188878722
1735066354, 3711973015, 8188910204
1735066355, 3711982145, 8188917884
1735066356, 3712043829, 8188971712
1735066357, 3712061791, 8188985126
