Timestamp, RX_Bytes, TX_Bytes
1734767022, 0, 0
1734767023, 39830, 46814
1734767024, 40382, 47482
1734767025, 247972686, 257355106
1734767026, 619321176, 727921191
1734767027, 797078922, 1252883074
1734767028, 885618726, 1561771674
1734767029, 1151543770, 2062935460
1734767030, 1328800185, 2331725347
1734767031, 1456397378, 2661758393
1734767032, 1771132071, 3233234418
1734767033, 1947938386, 3566056683
1734767034, 2301159439, 4301254626
1734767035, 2828936023, 4936685980
1734767036, 3097294996, 5527093433
1734767037, 3453092538, 6198591860
1734767038, 3893996429, 6874018084
1734767039, 3982129850, 7183847036
1734767040, 4070478857, 7386501724
1734767041, 4158624121, 7826498046
1734767042, 4512010957, 8317515056
1734767043, 4600097261, 8683576060
1734767044, 4776657424, 8969385958
1734767045, 4776676058, 8969404526
1734767046, 4776687176, 8969415564
1734767047, 4776729020, 8969457408
1734767048, 4776761970, 8969498438
