Timestamp, RX_Bytes, TX_Bytes
1735004844, 0, 0
1735004845, 13926, 13926
1735004846, 43690, 43398
1735004847, 151242, 85581564
1735004848, 263858887, 532602850
1735004849, 440039416, 858089767
1735004850, 880932835, 1500132945
1735004851, 968999472, 1817740932
1735004852, 1232819022, 2244693538
1735004853, 1497434050, 2676087792
1735004854, 1761162634, 3395208050
1735004855, 2057590728, 3860241577
1735004856, 2377911615, 4475904998
1735004857, 2554687897, 4906192525
1735004858, 2730927713, 5366056612
1735004859, 2995317147, 5849364290
1735004860, 3295909889, 6420525212
1735004861, 3524085621, 6927888669
1735004862, 3700197264, 7390414037
1735004863, 4229298527, 8212881302
1735004864, 4492766278, 8514071009
1735004865, 4581048533, 8926405620
1735004866, 4757351622, 9212222413
1735004867, 4757397651, 9234164357
1735004868, 4757435547, 9234209389
1735004869, 4757444993, 9234218901
1735004870, 4757458185, 9234231977
