Timestamp, RX_Bytes, TX_Bytes
1740372714, 0, 0
1740372715, 121302, 161438
1740372716, 26663452, 64674720
1740372717, 238789504, 540965875
1740372718, 462228242, 1047802367
1740372719, 523476310, 1169789596
1740372720, 573847644, 1272026655
1740372721, 573946478, 1272145765
1740372722, 574121798, 1272206698
1740372723, 694839836, 1514045891
1740372724, 941377066, 2064723068
1740372725, 1036062993, 2293401918
1740372726, 1036121055, 2293457104
1740372727, 1065320013, 2349492781
1740372728, 1091138482, 2422535995
1740372729, 1133799906, 2513586190
1740372730, 1148659284, 2543114526
1740372731, 1148754787, 2543231322
1740372732, 1148908881, 2543270986
1740372733, 1149026209, 2543428346
1740372735, 1149141609, 2543512868
1740372736, 1149247891, 2543657540
1740372737, 1149277721, 2543692430
1740372738, 1149496878, 2543819092
1740372739, 1149530086, 2543869312
1740372740, 1149643131, 2543986872
1740372741, 1149678121, 2544029224
