Timestamp, RX_Bytes, TX_Bytes
1740372715, 0, 0
1740372716, 82900, 53705
1740372717, 152136368, 286259640
1740372718, 544794781, 980657626
1740372719, 688656121, 1259453926
1740372720, 741502772, 1354638132
1740372721, 767915359, 1402934982
1740372722, 767957446, 1402952446
1740372723, 791400100, 1446689469
1740372724, 1026907500, 1873303665
1740372725, 1290676186, 2357319940
1740372726, 1352878851, 2470852757
1740372727, 1361759200, 2487033268
1740372728, 1417747577, 2583691680
1740372729, 1473472716, 2684075163
1740372730, 1511661160, 2760385371
1740372731, 1511716298, 2760418351
1740372732, 1511728689, 2760429057
1740372733, 1511769810, 2760505947
1740372734, 1511798354, 2760532259
1740372735, 1511861356, 2760571363
1740372736, 1511896282, 2760604763
1740372737, 1511933955, 2760621161
1740372738, 1511954968, 2760695879
1740372739, 1512021460, 2760768407
1740372740, 1512034778, 2760797204
1740372741, 1512079156, 2760818070
1740372742, 1512103929, 2760842644
