Timestamp, RX_Bytes, TX_Bytes
1736672165, 0, 0
1736672166, 12196, 24100
1736672167, 25444031, 41427965
1736672168, 94763746, 167425732
1736672169, 152713514, 283777541
1736672170, 215127776, 404858979
1736672171, 283309644, 524289990
1736672172, 344662296, 656461933
1736672173, 404838876, 765256600
1736672174, 462072602, 891531432
1736672175, 508713992, 1014434726
1736672176, 581839591, 1137352997
1736672177, 642845171, 1271909861
1736672178, 704647863, 1401490153
1736672179, 759227910, 1511407268
1736672180, 818329797, 1627110493
1736672181, 890942473, 1766772658
1736672182, 935317965, 1875734251
1736672183, 951825344, 1899920500
1736672184, 951847486, 1899961344
1736672185, 951865094, 1900022370
