Timestamp, RX_Bytes, TX_Bytes
1736672164, 0, 0
1736672165, 159612, 61391
1736672166, 296070, 246962
1736672167, 23699718, 69661300
1736672168, 40388557, 128101385
1736672169, 73368720, 200851351
1736672170, 87344985, 263732092
1736672171, 107221424, 320009662
1736672172, 136473964, 402563177
1736672173, 153804328, 461969748
1736672174, 167115246, 512742982
1736672175, 183844061, 583182978
1736672176, 187262315, 626271700
1736672177, 210579922, 685599516
1736672178, 239853511, 764170652
1736672179, 263058735, 837411754
1736672180, 287166461, 914835393
1736672181, 303107397, 964256208
1736672182, 320564816, 1005214519
1736672183, 320698242, 1005295483
