Timestamp, RX_Bytes, TX_Bytes
1740372185, 0, 0
1740372186, 35357973, 32782453
1740372187, 704451742, 638181207
1740372188, 1547844909, 1513942567
1740372189, 2292256450, 2282926137
1740372190, 2494315127, 2493754182
1740372191, 2674545887, 2665454832
1740372192, 2762635532, 2762454257
1740372193, 2762758191, 2762541103
1740372194, 3247070755, 3205915297
1740372195, 4104377332, 4040148786
1740372196, 4836977706, 4818390991
1740372197, 4960422207, 4960179756
1740372198, 4960508181, 4960255047
1740372199, 5127480453, 5108618062
1740372200, 5298876077, 5281038357
1740372201, 5461016137, 5453691117
1740372202, 5510123823, 5509617241
1740372203, 5510153735, 5509623049
1740372204, 5510163151, 5509632722
1740372205, 5510196091, 5509640214
1740372207, 5510225735, 5509645392
1740372208, 5510238101, 5509660492
1740372209, 5510267679, 5509665802
1740372210, 5510274347, 5509673562
1740372211, 5510304195, 5509679032
1740372212, 5510366850, 5509710787
1740372213, 5510402354, 5509726245
