Timestamp, RX_Bytes, TX_Bytes
1740373759, 0, 0
1740373760, 64020, 108182
1740373761, 196782, 57856756
1740373762, 740277, 339642257
1740373763, 1256871, 600354538
1740373764, 1473009, 658994424
1740373765, 1607496, 705857243
1740373766, 1646098, 705924963
1740373767, 1673777, 705999388
1740373768, 2009159, 860371475
1740373769, 2564292, 1161486174
1740373770, 2793212, 1269846199
1740373771, 2830620, 1269890035
1740373772, 2920976, 1302124552
1740373773, 3030120, 1346849825
1740373774, 3153477, 1395772676
1740373775, 3202397, 1413423498
1740373776, 3256285, 1413504726
1740373777, 3271580, 1413536621
1740373778, 3332487, 1413629571
1740373779, 3357703, 1413670219
1740373780, 3405419, 1413748433
1740373781, 3421123, 1413763065
1740373782, 3460244, 1413831447
1740373783, 3483259, 1413852271
1740373784, 3531061, 1413946149
1740373785, 3573791, 1413987505
