Timestamp, RX_Bytes, TX_Bytes
1736674119, 0, 66
1736674120, 199832, 67426
1736674121, 270439, 222654
1736674122, 71539144, 150174439
1736674123, 157863127, 365584197
1736674124, 234052792, 557612636
1736674125, 303559851, 741713436
1736674126, 369723472, 908800258
1736674127, 432469328, 1083982498
1736674128, 529912243, 1294194716
1736674129, 604799027, 1484609648
1736674130, 637983862, 1557818999
1736674131, 638029389, 1557951753
1736674132, 638207659, 1558019105
1736674133, 638336623, 1558219335
