Timestamp, RX_Bytes, TX_Bytes
1736674119, 0, 0
1736674120, 18283, 16314
1736674121, 68674, 59652
1736674122, 135065639, 181474842
1736674123, 239905532, 357367389
1736674124, 376693588, 564437927
1736674125, 529915840, 798715293
1736674126, 652649885, 991573838
1736674127, 787987100, 1208560978
1736674128, 904617345, 1406335915
1736674129, 1013779806, 1616129619
1736674130, 1030470957, 1663356749
1736674131, 1030509730, 1663386036
1736674132, 1030558050, 1663469510
1736674133, 1030630018, 1663514114
