Timestamp, RX_Bytes, TX_Bytes
1736674119, 0, 0
1736674120, 14905, 13614
1736674121, 33086726, 49737664
1736674123, 107685817, 218559497
1736674124, 213838060, 429526821
1736674125, 297023830, 602121410
1736674126, 383745514, 767372457
1736674127, 473657951, 936520729
1736674128, 555435737, 1108340229
1736674129, 651238829, 1286507922
1736674130, 714070340, 1426185413
1736674131, 714097395, 1426211361
1736674132, 714123124, 1426237099
1736674133, 714155878, 1426268831
1736674134, 714194906, 1426327593
