Timestamp, RX_Bytes, TX_Bytes
1734988237, 0, 0
1734988238, 76444, 106212
1734988239, 235160, 419626
1734988240, 260362, 481094
1734988241, 88611270, 68063482
1734988242, 351229500, 538601254
1734988243, 618393020, 1083280217
1734988244, 779567340, 1410755932
1734988245, 972033489, 1917035955
1734988246, 1236889649, 2334271671
1734988247, 1490970941, 2663884114
1734988248, 1850665074, 3279435597
1734988249, 2118936292, 3850377161
1734988250, 2469412618, 4430305863
1734988251, 3050424631, 5018065237
1734988252, 3438589230, 5766630778
1734988253, 3616198626, 6225180019
1734988254, 3616629783, 6511480207
1734988255, 3881821163, 6882535440
1734988256, 3969986867, 7209976745
1734988257, 4323783861, 7800187857
1734988258, 4588139191, 8379453943
1734988259, 4676599591, 8597572644
1734988260, 4765060825, 8709536854
1734988261, 4765168787, 8709579992
