Timestamp, RX_Bytes, TX_Bytes
1740383045, 0, 0
1740383046, 68861, 99655
1740383047, 50801611, 112446543
1740383048, 321675246, 697275120
1740383049, 486826064, 1105461685
1740383050, 510363826, 1165558979
1740383051, 536770906, 1227040755
1740383052, 542797939, 1237536046
1740383053, 542887787, 1237618594
1740383054, 641841869, 1499883879
1740383055, 878249942, 2059905685
1740383056, 928151025, 2172679184
1740383057, 928189221, 2172733705
1740383058, 928256211, 2172840417
1740383059, 957840155, 2237416542
1740383060, 1001863051, 2324332583
1740383061, 1034203167, 2405837786
1740383062, 1043227615, 2423731210
1740383063, 1043243731, 2423748056
1740383064, 1043286431, 2423867148
1740383065, 1043306503, 2423886090
1740383066, 1043344747, 2423954046
1740383067, 1043369843, 2423995864
1740383068, 1043434097, 2424092086
1740383069, 1043478758, 2424195304
1740383070, 1043546134, 2424293554
1740383071, 1043575480, 2424321434
