Timestamp, RX_Bytes, TX_Bytes
1740134330, 0, 0
1740134331, 11123930, 3201612
1740134332, 55731825, 55619475
1740134333, 110939749, 106315870
1740134334, 111037631, 110811594
1740134335, 111044925, 110817510
1740134336, 111074839, 110823830
1740134337, 111081571, 110829924
1740134338, 111111215, 110837816
1740134339, 111124601, 110851214
1740134340, 111154497, 110856997
1740134341, 111164215, 110882767
1740134342, 111193859, 110888961
