Timestamp, RX_Bytes, TX_Bytes
1734767734, 4642, 4642
1734767735, 25096, 23669
1734767736, 86168, 201623
1734767737, 152502, 44164287
1734767738, 177594909, 419274657
1734767739, 353626428, 807042051
1734767740, 442492312, 1101816532
1734767741, 707464878, 1487400695
1734767742, 795488118, 1728293910
1734767743, 1060775360, 2176342796
1734767744, 1150383596, 2589917692
1734767745, 1244749583, 2903092799
1734767746, 1434238288, 3246258233
1734767747, 1680908020, 3939967413
1734767748, 1769305380, 4310826017
1734767749, 1858365924, 4644507799
1734767750, 2392739494, 5172297213
1734767751, 2921606396, 6045806093
1734767752, 3590005638, 6832385896
1734767753, 3631319045, 7349089363
1734767754, 4043389730, 7879200540
1734767755, 4249536132, 8382877400
1734767756, 4249725472, 8581172721
1734767757, 4249740842, 8581188843
1734767758, 4249762842, 8581202707
1734767759, 4249876600, 8581265277
