Timestamp, RX_Bytes, TX_Bytes
1734812592, 0, 0
1734812593, 22988, 22200
1734812594, 79476, 72006
1734812595, 102036, 95626
1734812596, 88066515, 264488033
1734812597, 176650659, 529817703
1734812598, 264715249, 901418157
1734812599, 643499419, 1348358673
1734812600, 1048723860, 2039832366
1734812601, 1387312377, 2724437539
1734812602, 1751352757, 3278045680
1734812603, 2028861327, 4002564243
1734812604, 2117176410, 4355015672
1734812605, 2380756645, 4750036413
1734812606, 2381066659, 5081139727
1734812607, 2465427692, 5279128953
1734812608, 2999589396, 6196692665
1734812609, 3497619382, 6967928195
1734812610, 3968481843, 7580790062
1734812611, 4233826594, 8224121293
1734812612, 4762179291, 9060817480
1734812613, 5026966743, 9728191405
1734812614, 5291535841, 10202145095
1734812615, 5291661971, 10290089322
1734812616, 5291678329, 10290152534
