Timestamp, RX_Bytes, TX_Bytes
1734804740, 0, 0
1734804741, 19308, 16734
1734804742, 75382, 75412
1734804743, 138758, 136944
1734804744, 346896, 177355610
1734804745, 529227947, 906596163
1734804746, 793134089, 1486029428
1734804747, 1060205971, 1859450930
1734804748, 1317635131, 2154364959
1734804749, 1413112063, 2703504515
1734804750, 1765536614, 3295994440
1734804751, 1853660207, 3567614200
1734804752, 2117914982, 4055404378
1734804753, 2536183560, 4731763133
1734804754, 2823713208, 5303551030
1734804755, 3175545202, 6003919930
1734804756, 3528358265, 6571038394
1734804757, 3880293593, 7154131416
1734804758, 3880714836, 7494221387
1734804759, 4293416217, 7976349739
1734804760, 4648499617, 8625139402
1734804761, 5028985363, 9186523193
1734804762, 5471708195, 9976816688
1734804763, 5815964431, 10452276041
1734804764, 5824553761, 10662615520
1734804765, 5824590831, 10680381776
1734804766, 5824662159, 10680454204
1734804767, 5824701511, 10680492034
1734804768, 5824716871, 10680499390
1734804769, 5824735287, 10680518528
