Timestamp, RX_Bytes, TX_Bytes
1734947113, 0, 0
1734947114, 0, 0
1734947115, 14088, 14154
1734947116, 88826278, 213635650
1734947117, 176787628, 472456816
1734947118, 266115555, 771066072
1734947119, 266267381, 882411244
1734947120, 355146323, 1300015692
1734947121, 443856628, 1622893190
1734947122, 619820026, 1913285546
1734947123, 709350598, 2365264420
1734947124, 974104280, 2864510021
1734947125, 1062595545, 3137859066
1734947126, 1238563356, 3478994167
1734947127, 1504729352, 3914075969
1734947128, 1680606257, 4336408432
1734947129, 1680987336, 4726619506
1734947130, 1769923375, 5024674043
1734947131, 1770272250, 5301513684
1734947132, 1836724877, 5594505569
1734947133, 1914725146, 5903226887
1734947134, 2037632899, 6387228925
1734947135, 2126523608, 6606752483
1734947136, 2126561332, 6606790125
1734947137, 2126579966, 6606808693
1734947138, 2126589784, 6606826109
1734947139, 2126616242, 6606869485
1734947140, 2126664508, 6606918365
1734947141, 2126673792, 6606927649
1734947142, 2126685012, 6606938703
1734947143, 2126692154, 6606966291
1734947144, 2126707288, 6606981531
