Timestamp, RX_Bytes, TX_Bytes
1734752708, 0, 0
1734752709, 5538, 5044
1734752710, 12400, 29293
1734752711, 162574, 129130245
1734752712, 421125, 338256434
1734752713, 660227, 506648693
1734752714, 995735, 781954901
1734752715, 1355465, 1033867021
1734752716, 1627643, 1276694911
1734752717, 1988144, 1583691773
1734752718, 2234868, 1759982446
1734752719, 2486572, 1958212227
1734752720, 2826975, 2242285338
1734752721, 3158385, 2512246465
1734752722, 3512113, 2778171097
1734752723, 3857245, 3038441485
1734752724, 4164356, 3305997063
1734752725, 4434306, 3550333230
1734752726, 4767429, 3836663319
1734752727, 5070733, 4108278420
1734752728, 5392638, 4342191968
1734752729, 5707627, 4598774006
1734752730, 6032697, 4838545765
1734752731, 6086074, 4884783529
1734752732, 6101246, 4884798791
1734752733, 6106086, 4884807519
1734752734, 6143288, 4884844853
1734752735, 6159826, 4884861345
1734752736, 6187810, 4884889267
1734752737, 6192904, 4884893551
1734752738, 6197744, 4884902279
1734752739, 6212356, 4884934736
