Timestamp, RX_Bytes, TX_Bytes
1736262302, 0, 0
1736262303, 9357, 12054
1736262304, 206824689, 4833953
1736262305, 494110676, 11485433
1736262306, 779621570, 18140754
1736262307, 1049825388, 24372382
1736262308, 1055513821, 24534346
1736262309, 1055522987, 24542338
1736262310, 1055558266, 24551870
1736262311, 1055565206, 24558472
1736262312, 1055597636, 24563784
