Timestamp, RX_Bytes, TX_Bytes
1736675110, 0, 0
1736675111, 38096, 13694
1736675112, 188801998, 4533780
1736675113, 465438574, 11036682
1736675114, 746969053, 17515493
1736675115, 1044117567, 24303077
1736675116, 1369234461, 31703565
1736675117, 1647217260, 38201562
1736675118, 1919368348, 44477952
1736675119, 2108155118, 48569709
1736675120, 2108161656, 48574889
1736675121, 2108202310, 48590087
1736675122, 2108209184, 48596277
1736675123, 2108241582, 48601523
1736675124, 2108248414, 48610249
1736675125, 2108301926, 48617541
