Timestamp, RX_Bytes, TX_Bytes
1736675110, 0, 0
1736675111, 10305, 9300
1736675112, 48460161, 103899360
1736675113, 165176638, 325648666
1736675114, 268017176, 527519866
1736675115, 385546293, 744540891
1736675116, 476423490, 925437891
1736675117, 557586471, 1084477045
1736675118, 679934091, 1296774650
1736675119, 793448416, 1505568799
1736675120, 793460112, 1505598513
1736675121, 793467798, 1505605217
1736675122, 793501620, 1505637493
1736675123, 793532660, 1505710379
1736675124, 793548642, 1505726195
1736675125, 793577260, 1505755283
