Timestamp, RX_Bytes, TX_Bytes
1736675110, 0, 0
1736675111, 34794, 26841
1736675112, 244742906, 5679308
1736675113, 587482124, 13623437
1736675114, 847749905, 19585429
1736675115, 1156357281, 26817758
1736675116, 1411020509, 32645992
1736675117, 1662004603, 38524393
1736675118, 1943147747, 44941962
1736675119, 2114619288, 48641563
1736675120, 2114634276, 48677764
1736675121, 2114671634, 48687792
1736675122, 2114680268, 48695166
1736675123, 2114715522, 48704190
1736675124, 2114723994, 48711336
1736675125, 2114784312, 48730598
1736675126, 2114797612, 48754474
