Timestamp, RX_Bytes, TX_Bytes
1734748751, 0, 0
1734748752, 109638, 90710
1734748753, 297915, 576250
1734748754, 374283, 615874
1734748755, 22475145, 88615854
1734748756, 88386189, 264667745
1734748757, 166327427, 377194786
1734748758, 176953610, 572860537
1734748759, 177206373, 643566603
1734748760, 265811202, 869230452
1734748761, 351574100, 880818841
1734748762, 434571374, 1012955905
1734748763, 442298920, 1166543581
1734748764, 442343497, 1166616159
1734748765, 442641857, 1253448771
1734748766, 530747378, 1460702500
1734748767, 697688714, 1628930070
1734748768, 706963649, 1793249042
1734748769, 707082830, 1826531139
1734748770, 707240320, 1914507196
1734748771, 707451051, 2002616016
1734748772, 707596302, 2090497982
1734748773, 795541955, 2156673826
1734748774, 883533234, 2486355040
1734748775, 883731975, 2552218907
1734748776, 972341555, 2749964580
1734748777, 972523787, 2835493696
1734748778, 972623400, 2859904943
1734748779, 972794493, 2903913021
1734748780, 972844648, 2925875059
1734748781, 973112639, 3038403997
1734748782, 973289368, 3102119555
1734748783, 973467783, 3146033277
1734748784, 973607429, 3211867447
1734748785, 973751515, 3255849315
1734748786, 973883035, 3343942515
1734748787, 1143295173, 3497853475
1734748788, 1238237424, 3871517809
1734748789, 1238461744, 3983923754
1734748790, 1308278233, 4113528178
1734748791, 1326804443, 4267118783
1734748792, 1326912090, 4311070714
1734748793, 1327077800, 4354980020
1734748794, 1393064807, 4462989053
1734748795, 1415288985, 4662270525
1734748796, 1415385071, 4690305685
1734748797, 1492350595, 4750187943
1734748798, 1503503638, 4881834031
1734748799, 1503747393, 5011730722
1734748800, 1569704165, 5080983054
1734748801, 1582718947, 5102608325
1734748802, 1592032961, 5234318062
1734748803, 1592216372, 5278236522
1734748804, 1592281586, 5300453686
1734748805, 1592439257, 5325233208
1734748806, 1592645189, 5432324627
1734748807, 1592772319, 5475813069
1734748808, 1592874892, 5498566804
1734748809, 1593060431, 5564573280
1734748810, 1770303343, 5763426313
1734748811, 1858352564, 6092683753
1734748812, 1858533648, 6180448685
1734748813, 1934760191, 6268494307
1734748814, 1946670388, 6499820482
1734748815, 1946896287, 6572077218
1734748816, 2001469078, 6621061146
1734748817, 2109468715, 6771861687
1734748818, 2123712675, 6928288961
1734748819, 2123828305, 6972201033
1734748820, 2123939705, 7060187063
1734748821, 2124102871, 7104101099
1734748822, 2124225190, 7126093773
1734748823, 2124353904, 7126162371
1734748824, 2124394449, 7126188209
1734748825, 2124520560, 7126272851
1734748826, 2124637940, 7126366391
1734748827, 2124845702, 7126675721
