Timestamp, RX_Bytes, TX_Bytes
1734753130, 0, 0
1734753131, 79402, 130597
1734753132, 99460, 267288
1734753133, 164719, 22317047
1734753134, 455547, 249641234
1734753135, 854848, 527837463
1734753136, 1273728, 849274662
1734753137, 1640326, 1143669429
1734753138, 1961515, 1400587474
1734753139, 2314671, 1693066745
1734753140, 2692304, 2014567532
1734753141, 3109916, 2330401157
1734753142, 3501177, 2640340415
1734753143, 3889516, 2945123400
1734753144, 4237979, 3216457564
1734753145, 4592854, 3517983511
1734753146, 4976249, 3843131831
1734753147, 5325356, 4104751021
1734753148, 5623836, 4332218085
1734753149, 5867899, 4483079813
1734753150, 6217957, 4768212423
1734753151, 6622604, 5076470296
1734753152, 7017339, 5365976448
1734753153, 7242949, 5519213286
1734753154, 7479552, 5673170431
1734753155, 7507738, 5673244761
1734753156, 7561562, 5673300009
1734753157, 7592408, 5673376713
1734753158, 7607972, 5673392999
1734753159, 7635076, 5673466431
1734753160, 7650380, 5673480361
