Timestamp, RX_Bytes, TX_Bytes
1735128431, 0, 0
1735128432, 18372, 24406
1735128433, 67408, 65769
1735128434, 83076, 81553
1735128435, 87958678, 148570636
1735128436, 176162171, 462076189
1735128437, 439662905, 858256863
1735128438, 792716342, 1515666172
1735128439, 969316996, 1809774847
1735128440, 1139404341, 2198604119
1735128441, 1408854721, 2723801692
1735128442, 1670594913, 3035319828
1735128443, 1849192094, 3667843574
1735128444, 2201111969, 4221231118
1735128445, 2377271711, 4493095252
1735128446, 2465257370, 4837493836
1735128447, 2553196425, 5014515046
1735128448, 2823575259, 5585489784
1735128449, 2954590106, 5783558570
1735128450, 3169772257, 6200561456
1735128452, 3257639042, 6398811251
1735128453, 3568766587, 6743068289
1735128454, 3785705914, 7256466978
1735128455, 3962407146, 7673916885
1735128456, 4138347117, 7915331958
1735128457, 4225737718, 8047159504
1735128458, 4225760858, 8047188684
1735128459, 4225790534, 8047210406
1735128460, 4225836466, 8047255096
1735128461, 4225861048, 8047271736
1735128462, 4225877926, 8047289776
