Timestamp, RX_Bytes, TX_Bytes
1734805460, 0, 0
1734805461, 128720, 56296
1734805462, 240245, 638644
1734805463, 383549, 697278
1734805464, 569738, 110550506
1734805465, 861776, 264917024
1734805466, 1176979, 503973806
1734805467, 1445873, 661668067
1734805468, 1785038, 882991102
1734805469, 2212759, 1141890297
1734805470, 2530941, 1361349469
1734805471, 2812354, 1507041508
1734805472, 3077005, 1670756282
1734805473, 3268999, 1736097444
1734805474, 3659956, 1881291707
1734805475, 3999582, 2118712609
1734805476, 4248926, 2294747532
1734805477, 4531907, 2448899419
1734805478, 4811112, 2627966470
1734805479, 5161607, 2845342729
1734805480, 5345305, 2977614634
1734805481, 5725268, 3202675357
1734805482, 5942902, 3308191632
1734805483, 6285982, 3480905440
1734805484, 6583801, 3645017080
1734805485, 6904812, 3836652198
1734805486, 7146684, 4012874721
1734805487, 7342610, 4100896340
1734805488, 7630789, 4298984734
1734805489, 7783117, 4342904317
1734805490, 7847862, 4364963963
1734805491, 7941700, 4364988501
1734805492, 8028410, 4365077697
1734805493, 8160800, 4365107549
1734805494, 8225338, 4365182681
1734805495, 8357460, 4365245573
