Timestamp, RX_Bytes, TX_Bytes
1735025784, 4474, 162
1735025785, 32396, 27580
1735025786, 68204, 340751
1735025787, 130874, 44396691
1735025788, 99700293, 278847827
1735025789, 267496829, 773156186
1735025790, 267930597, 1102986801
1735025791, 356036442, 1490963284
1735025792, 533150437, 1888161963
1735025793, 621770473, 2193484313
1735025794, 797634597, 2630997482
1735025795, 976187089, 3274549783
1735025796, 1048408507, 3478483736
1735025797, 1064589092, 3858917073
1735025798, 1153708018, 4264386231
1735025799, 1490608064, 4865959955
1735025800, 1595295844, 5347225051
1735025801, 1595549668, 5548434210
1735025802, 1860195859, 6004905607
1735025803, 1860658439, 6378409090
1735025804, 2036588312, 6838945724
1735025805, 2036929573, 7112252661
1735025806, 2125519936, 7357634528
1735025807, 2125595455, 7398413744
1735025808, 2125620977, 7398483502
1735025809, 2125643423, 7398507512
