Timestamp, RX_Bytes, TX_Bytes
1734767534, 0, 0
1734767535, 39566, 38708
1734767536, 48982, 47992
1734767537, 88649269, 90497194
1734767538, 354875587, 626406159
1734767539, 355323338, 1014010719
1734767540, 355700309, 1310784101
1734767541, 708608977, 1865820557
1734767542, 973221256, 2470500049
1734767543, 973498194, 2696056081
1734767544, 1238932305, 3141750077
1734767545, 1414914421, 3608490039
1734767546, 1681578263, 4216145896
1734767547, 1770281484, 4622835951
1734767548, 1946727523, 5071885264
1734767549, 2100320744, 5415516181
1734767551, 2428494613, 5939545118
1734767552, 2653878232, 6497087417
1734767553, 3094253382, 7127541513
1734767554, 3270637555, 7722926994
1734767555, 3271000067, 7987512641
1734767556, 3560895255, 8514599007
1734767557, 3716265946, 8844420290
1734767558, 3716275956, 8844436802
1734767559, 3716294926, 8844455538
1734767560, 3716328106, 8844506766
1734767561, 3716337062, 8844516470
