Timestamp, RX_Bytes, TX_Bytes
1734767533, 0, 0
1734767534, 119403, 48386
1734767535, 216577, 401930
1734767536, 352357, 455516
1734767537, 545920, 111272911
1734767538, 885923, 337898522
1734767539, 1164442, 531042177
1734767540, 89786366, 941618636
1734767541, 178099866, 1372561288
1734767542, 178477541, 1619707354
1734767543, 178855298, 1901651081
1734767544, 268299635, 2271348536
1734767545, 356638952, 2674012119
1734767546, 445405827, 3119455109
1734767547, 535183985, 3528275812
1734767548, 711564798, 3989580253
1734767549, 801257846, 4438318173
1734767550, 801718814, 4737330875
1734767551, 802119693, 5023920266
1734767552, 1155190805, 5698473679
1734767553, 1244036707, 6193203668
1734767554, 1332277351, 6555018854
1734767555, 1420921506, 6974233928
1734767556, 1596993451, 7269869123
1734767558, 1597065013, 7269948683
