Timestamp, RX_Bytes, TX_Bytes
1734789161, 0, 0
1734789162, 14620, 14594
1734789163, 19394, 19236
1734789164, 87959198, 230967210
1734789165, 88272319, 441065895
1734789166, 176601882, 750234942
1734789167, 176950872, 997839580
1734789168, 177249235, 1258277225
1734789169, 265544214, 1501321806
1734789170, 354042843, 1939851799
1734789171, 354201697, 2079379686
1734789172, 442448808, 2411683466
1734789173, 442881737, 2755328460
1734789174, 532708969, 3123241108
1734789175, 532889554, 3264641906
1734789176, 620974746, 3620405410
1734789177, 878833273, 4002537975
1734789178, 976122731, 4561901513
1734789179, 1078700734, 4936253385
1734789180, 1240544254, 5353474916
1734789181, 1417920622, 5837475206
1734789182, 1418260237, 6122834415
1734789183, 1594034268, 6474752597
1734789184, 1594174497, 6584828355
1734789185, 1594210546, 6606870023
1734789186, 1594233954, 6606893233
1734789187, 1594233954, 6606921085
1734789188, 1594303758, 6606968299
1734789189, 1594308822, 6606973007
1734789190, 1594374206, 6607056735
1734789191, 1594392840, 6607075303
1734789192, 1594402752, 6607085255
