Timestamp, RX_Bytes, TX_Bytes
1734751512, 0, 0
1734751513, 42662, 70039
1734751514, 47736, 75077
1734751515, 194271, 110567471
1734751516, 88526455, 277454461
1734751517, 352582400, 765301589
1734751518, 528559274, 1333815058
1734751519, 672537661, 1644188192
1734751520, 969556583, 2184767038
1734751521, 1146052242, 2684185159
1734751522, 1233984405, 2882173625
1734751523, 1550093255, 3347762664
1734751524, 1674513271, 3885299126
1734751525, 1850246089, 4200917418
1734751526, 1938365930, 4638524740
1734751527, 2026584491, 5022008441
1734751528, 2114659946, 5323604437
1734751529, 2115097611, 5711865179
1734751530, 2443021144, 6129178389
1734751531, 2629258683, 6488935247
1734751532, 3084068934, 7168737124
1734751533, 3260122328, 7738260364
1734751534, 3260418911, 7987519592
1734751535, 3260609278, 8157496085
1734751536, 3348882206, 8458688193
1734751537, 3613682733, 8948611018
1734751538, 3701578947, 9102279757
1734751539, 3701631085, 9102331673
1734751540, 3701668287, 9102368809
1734751541, 3701672929, 9102373451
1734751542, 3701687257, 9102387545
1734751543, 3701739989, 9102467355
