Timestamp, RX_Bytes, TX_Bytes
1734782865, 1032, 0
1734782866, 131519, 85404
1734782867, 290217, 809177
1734782868, 339165, 842709
1734782869, 88377992, 220770317
1734782870, 363687161, 549890982
1734782871, 444212584, 1012290483
1734782872, 620735428, 1297722417
1734782873, 709298870, 1683740174
1734782874, 798326685, 1996374253
1734782875, 1064989754, 2491332227
1734782876, 1065423339, 2774494864
1734782877, 1269010609, 3058743624
1734782878, 1419279189, 3566018397
1734782879, 1993695170, 4270331589
1734782880, 2381929519, 4953143220
1734782881, 2747271726, 5750710359
1734782882, 3004229113, 6071249496
1734782883, 3365885546, 6668622935
1734782884, 3542974108, 7101754797
1734782885, 3768372307, 7587358853
1734782886, 4073537741, 8076768218
1734782887, 4161610691, 8422920676
1734782888, 4249606733, 8577136362
1734782889, 4249773158, 8577458676
