Timestamp, RX_Bytes, TX_Bytes
1740370639, 0, 0
1740370640, 49776, 23866
1740370641, 226100, 67579583
1740370642, 839604, 389895153
1740370643, 1349804, 694322078
1740370644, 1516864, 769143699
1740370645, 1615053, 814499556
1740370646, 1674027, 821891253
1740370647, 1712072, 822010847
1740370648, 2021961, 967344894
1740370649, 2608025, 1288193791
1740370650, 2909168, 1450039119
1740370651, 2950832, 1456051685
1740370652, 3070192, 1497042250
1740370653, 3168242, 1545367920
1740370654, 3315452, 1599539508
1740370655, 3368490, 1615779031
1740370656, 3409728, 1615796309
1740370657, 3444246, 1615908078
1740370658, 3480904, 1615919554
1740370659, 3496090, 1616002868
1740370660, 3558094, 1616040926
1740370661, 3577972, 1616113792
1740370662, 3639488, 1616152312
1740370663, 3657614, 1616222894
1740370664, 3695304, 1616251276
1740370665, 3713140, 1616321278
