Timestamp, RX_Bytes, TX_Bytes
1740370640, 0, 0
1740370641, 104869, 63348
1740370642, 117741471, 201637614
1740370643, 422946455, 716914794
1740370644, 608028436, 1036714492
1740370645, 666645046, 1133302120
1740370646, 698936933, 1190439057
1740370647, 698976041, 1190453913
1740370648, 716635250, 1220149271
1740370649, 963513405, 1623974726
1740370650, 1230492189, 2075397482
1740370651, 1318660503, 2217383094
1740370652, 1333389020, 2239379332
1740370653, 1380608917, 2320105795
1740370654, 1421725561, 2394869265
1740370655, 1474544081, 2482682882
1740370656, 1477502181, 2488556998
1740370657, 1477556088, 2488586624
1740370658, 1477595575, 2488687291
1740370659, 1477650167, 2488717933
1740370660, 1477663787, 2488749602
1740370661, 1477703531, 2488766396
1740370662, 1477752498, 2488788208
1740370663, 1477792117, 2488886366
1740370664, 1477830981, 2488901410
1740370665, 1477845671, 2488914758
1740370666, 1477896351, 2488940986
1740370667, 1477931228, 2488975512
