Timestamp, RX_Bytes, TX_Bytes
1736679528, 0, 66
1736679529, 135161, 166640
1736679530, 268108, 225612
1736679531, 112803030, 190882217
1736679532, 247244422, 412406674
1736679533, 388766012, 668187634
1736679534, 502019694, 892090539
1736679535, 653931946, 1115145160
1736679536, 810159420, 1380639447
1736679537, 938181882, 1615974921
1736679538, 1053338049, 1833250765
1736679539, 1110681534, 1954724841
1736679540, 1110790567, 1954758215
1736679541, 1110941539, 1954945932
1736679542, 1111050480, 1954993817
