Timestamp, RX_Bytes, TX_Bytes
1736679529, 0, 0
1736679530, 10806, 8586
1736679531, 231799422, 5422925
1736679532, 523845034, 12150746
1736679533, 743555388, 17348327
1736679534, 977275938, 22773754
1736679535, 1225421314, 28663926
1736679536, 1467775563, 34358884
1736679537, 1696476568, 39672758
1736679538, 1935437686, 45352847
1736679539, 2110340806, 49451348
1736679540, 2110349278, 49458494
1736679541, 2110393258, 49497188
1736679542, 2110401958, 49504496
1736679543, 2110436616, 49512200
1736679544, 2110448506, 49522466
1736679545, 2110482870, 49529876
