Timestamp, RX_Bytes, TX_Bytes
1736679528, 0, 0
1736679529, 8482, 7518
1736679530, 42944921, 87087685
1736679531, 130989966, 269255069
1736679532, 214652674, 447281200
1736679533, 267517775, 562769632
1736679534, 343450963, 726476865
1736679535, 372978705, 822055615
1736679536, 442747144, 974893842
1736679537, 499772191, 1092594597
1736679538, 555030692, 1214554935
1736679539, 555041476, 1214583835
1736679540, 555060308, 1214600833
1736679541, 555064834, 1214605219
1736679542, 555070686, 1214647655
1736679543, 555117154, 1214695821
