Timestamp, RX_Bytes, TX_Bytes
1740385629, 0, 0
1740385630, 61704, 38638
1740385631, 82708612, 206172025
1740385632, 277018180, 743548811
1740385633, 377328735, 1007831908
1740385634, 403861711, 1079639855
1740385635, 421511095, 1123696021
1740385636, 421558089, 1123719823
1740385637, 424576513, 1132629294
1740385638, 588475233, 1545411863
1740385639, 757249846, 2016458397
1740385640, 763317258, 2043068223
1740385641, 766312024, 2054820176
1740385642, 804491482, 2141430631
1740385643, 830969011, 2217573312
1740385644, 866193407, 2296698703
1740385645, 866220309, 2296742259
1740385646, 866299371, 2296798817
1740385647, 866345097, 2296889193
1740385648, 866387827, 2296906453
1740385649, 866423585, 2296941331
1740385650, 866460431, 2296953947
1740385651, 866495885, 2296990019
