Timestamp, RX_Bytes, TX_Bytes
1734787360, 0, 0
1734787361, 10606, 17600
1734787362, 35488, 35719
1734787363, 64048, 63803
1734787364, 177956174, 223601743
1734787365, 178386609, 573836414
1734787366, 266460141, 963890425
1734787367, 355647320, 1209160513
1734787368, 444003085, 1498177296
1734787369, 620750814, 1898593689
1734787370, 708764320, 2167502544
1734787371, 974025847, 2646380386
1734787372, 1152710500, 3212529205
1734787373, 1240803617, 3459039090
1734787374, 1417108683, 3782630468
1734787375, 1417488716, 4067105980
1734787376, 1594219789, 4400964437
1734787377, 1814352319, 4831798036
1734787378, 1858680022, 5258763854
1734787379, 2009288176, 5501248814
1734787380, 2211845769, 6029225651
1734787381, 2300133001, 6402014686
1734787382, 2565178520, 6837148844
1734787383, 2653439038, 7264162009
1734787384, 2653672921, 7450250415
1734787385, 2653797370, 7530299994
1734787386, 2653822130, 7530331814
1734787387, 2653885736, 7530389098
1734787388, 2653897422, 7530400666
1734787389, 2653924604, 7530418304
1734787390, 2653935564, 7530429314
