Timestamp, RX_Bytes, TX_Bytes
1742714142, 0, 0
1742714143, 68301, 100130
1742714144, 78621884, 197902925
1742714145, 112599252, 284837578
1742714146, 112695257, 284968722
1742714147, 180657297, 469988260
1742714148, 216773210, 570933205
1742714149, 216791709, 570950477
1742714150, 216838143, 571025211
1742714151, 216846051, 571031613
1742714152, 216876974, 571168376
1742714153, 216896742, 571208379
1742714154, 216977794, 571343228
